month,Log_return,Raw_return,MV,cpi
2001-09-30,-0.03849867351699299,-0.03776701887533074,0.0033476516172273344,-0.1
2001-10-31,-0.04383974924810108,-0.04289267764764526,0.0174572556980445,0.2
2001-11-30,0.034229272359574736,0.034821835576051896,0.003819680291695516,-0.3
2001-12-31,-0.060136680306828616,-0.058364178284772694,0.0024178309571056167,-0.3
2002-01-31,-0.09844028231137347,-0.09375018985765227,0.019336107212244685,-1.0
2002-02-28,0.021908075620745038,0.022149819663997983,0.0015662539776220702,0.0
2002-03-31,0.05064049396547077,0.05194464484816663,0.00583405212785258,-0.8
2002-04-30,0.03903724924629248,0.039809215038344004,0.0026038768864085097,-1.3
2002-05-31,-0.09557824151289473,-0.09115275071203655,0.003572762358247895,-1.1
2002-06-30,0.13381834187770192,0.14318513191663373,0.012986380972098725,-0.8
2002-07-31,-0.047977052695628686,-0.04684434082042466,0.0012973689200511409,-0.9
2002-08-31,0.00905916309731758,0.009100321508364484,0.0009038974259490538,-0.7
2002-09-30,-0.05234798515730876,-0.051001428039985086,0.0009336227174586926,-0.7
2002-10-31,-0.047996988597470924,-0.04686334264867653,0.0014468610039111702,-0.8
2002-11-30,-0.0498593923065771,-0.04863681592039837,0.004344757597295681,-0.7
2002-12-31,-0.05483799335347417,-0.05336150274024165,0.002275937366444318,-0.4
2003-01-31,0.09958983694843582,0.10471771075019332,0.006873897497796074,0.4
2003-02-28,0.008041879481750058,0.00807430224960326,0.0014192920293860432,0.2
2003-03-31,-0.0008932973520501264,-0.0008928984807495821,0.0019358517406810227,0.9
2003-04-30,0.007163571771708455,0.00718929153040504,0.00468680536415649,1.0
2003-05-31,0.035397697639163894,0.03603165422231602,0.002669768293309597,0.7
2003-06-30,-0.05895354729296187,-0.05724943854440223,0.0014051996911851883,0.3
2003-07-31,-0.006264449599802546,-0.006244868844296203,0.001343946100681226,0.5
2003-08-31,-0.0377866889708649,-0.03708167991657263,0.0007059998619313785,0.9
2003-09-30,-0.03931467106864339,-0.03855187836678409,0.0013800419641895813,1.1
2003-10-31,-0.01389105585799566,-0.013795020334123165,0.001967813030580984,1.8
2003-11-30,0.03564000853316962,0.03628272639620178,0.004193365698370341,3.0
2003-12-31,0.06900527699633408,0.0714418631282121,0.0028047659537387497,3.2
2004-01-31,0.06070320517849126,0.06258349810292274,0.0035975201406738748,3.2
2004-02-29,0.05166192508269685,0.05301968278714786,0.0034129344930759224,2.1
2004-03-31,0.0389607591168355,0.03972968293862422,0.002729778081070596,3.0
2004-04-30,-0.08757214077084008,-0.0838472227007041,0.002140476622717291,3.8
2004-05-31,-0.0251829903281795,-0.024868543924191466,0.0029044286412710967,4.4
2004-06-30,-0.10618852691721958,-0.1007449016973988,0.003875515895035771,5.0
2004-07-31,-0.00930586604743322,-0.009262700477429275,0.003791412230889133,5.3
2004-08-31,-0.0323604435627205,-0.03184244697734817,0.0024065198341171445,5.3
2004-09-30,0.03990656439056206,0.04071352994650046,0.008646861429238444,5.2
2004-10-31,-0.05607156747709041,-0.054528531538627134,0.0035302487434781594,4.3
2004-11-30,0.015203331941195053,0.015319490511457534,0.002932621700589132,2.8
2004-12-31,-0.05698688533410046,-0.05539354251661344,0.0019384289954091395,2.4
2005-01-31,-0.0607756399305055,-0.058965653375444016,0.0030166898344345587,1.9
2005-02-28,0.09148748032515197,0.09580305750868412,0.004449748006983852,3.9
2005-03-31,-0.10040429667272299,-0.09552833078101075,0.002767605215611989,2.7
2005-04-30,-0.0188777562827509,-0.018700687413226724,0.004922592259019166,1.8
2005-05-31,-0.0887202001349161,-0.08489841694345024,0.002144265776449876,1.8
2005-06-30,0.018864255189996904,0.019043309387786422,0.011477805057875623,1.6
2005-07-31,0.0019316355123715212,0.0019335023220530267,0.00443342377640486,1.8
2005-08-31,0.07106822123636558,0.07365446940527898,0.004338525585516401,1.3
2005-09-30,-0.0062025466167554555,-0.00618335053319552,0.0033561271085351327,0.9
2005-10-31,-0.05586683180836971,-0.054334939988403885,0.0019874428611590523,1.2
2005-11-30,0.005875714871613091,0.005893010742848759,0.0017747011401586818,1.3
2005-12-31,0.054696154817902354,0.05621963866601121,0.0010906566420342784,1.6
2006-01-31,0.08022952214941981,0.08353573458736041,0.001814574513804907,1.9
2006-02-28,0.032054928993612286,0.032574222010253395,0.0019305515083569643,0.9
2006-03-31,-0.0005621157259350085,-0.0005619577684885524,0.001631013522607162,0.8
2006-04-30,0.10374016331228031,0.10931217746283606,0.0027361991450191876,1.2
2006-05-31,0.13069273105940216,0.13961755842857348,0.009046566815528068,1.4
2006-06-30,0.018657494106101957,0.018832632669225413,0.005991286998784475,1.5
2006-07-31,-0.036217709686648725,-0.035569695193785944,0.005303592990800079,1.0
2006-08-31,0.028069594293905098,0.028467257383443467,0.0027813870320570894,1.3
2006-09-30,0.05499970034279311,0.05654029807553207,0.0013378822877408636,1.5
2006-10-31,0.047674893410381,0.04882961847045775,0.001909733276046345,1.4
2006-11-30,0.1329266091019159,0.14216617065381199,0.0030163683079694062,1.9
2006-12-31,0.24252587352474642,0.27446422361846134,0.009374189619083336,2.8
2007-01-31,0.04060384082779667,0.04143944802221666,0.014073385170625837,2.2
2007-02-28,0.03343284624953213,0.033998004550772176,0.015045349652672667,2.7
2007-03-31,0.0999702336290964,0.10513802163779462,0.004323069866300411,3.3
2007-04-30,0.18767105453209432,0.20643659821983884,0.007711748220799594,3.0
2007-05-31,0.06753482564366209,0.06986751777406797,0.008944899902088485,3.4
2007-06-30,-0.07290421482685794,-0.07031012373316359,0.017704307163563113,4.4
2007-07-31,0.15718515523335874,0.17021226476823603,0.011719110857540072,5.6
2007-08-31,0.1546525155630949,0.1672522886225316,0.009183270457996889,6.5
2007-09-30,0.06194093362609543,0.06389950218631846,0.005879694253021062,6.2
2007-10-31,0.0699803227286786,0.07248707742737315,0.00830269456975471,6.5
2007-11-30,-0.2007332056608977,-0.18186932492774754,0.01272956279444802,6.9
2007-12-31,0.07696818733123933,0.08000771791829675,0.004980241515772129,6.5
2008-01-31,-0.18260516309708663,-0.16690297174222168,0.016243022478668594,7.1
2008-02-29,-0.007982241049157679,-0.007950467560495111,0.012838047368086324,8.7
2008-03-31,-0.22490488759979677,-0.20140782883450492,0.01590079215328372,8.3
2008-04-30,0.061533652528806826,0.06346628425638845,0.02726869297662595,8.5
2008-05-31,-0.07293246058397607,-0.0703363831567434,0.009004988296030832,7.7
2008-06-30,-0.2270029121246484,-0.20308153843913412,0.02185282199197521,7.1
2008-07-31,0.014376624204090582,0.014480464895288758,0.011374504841904944,6.3
2008-08-31,-0.1465378698478581,-0.13630697620797472,0.017151367876458577,4.9
2008-09-30,-0.0441711914019276,-0.04320985079482975,0.023796218181135028,4.6
2008-10-31,-0.2827793699195702,-0.24631394466775336,0.017934453652105664,4.0
2008-11-30,0.07913681756794055,0.08235239676305373,0.02045787388203258,2.4
2008-12-31,-0.02727710237647596,-0.026908441822185436,0.00972255615430104,1.2
2009-01-31,0.08918478501522298,0.09328265991509266,0.005213856873740656,1.0
2009-02-28,0.045270906122632404,0.046311273647935636,0.013184689268750074,-1.6
2009-03-31,0.13050632094930847,0.13940514199294296,0.009058589709211374,-1.2
2009-04-30,0.04303477199811301,0.043974195288238205,0.006199097425490042,-1.5
2009-05-31,0.06081905340555682,0.06270660364792913,0.003069549402333496,-1.4
2009-06-30,0.11687573422464137,0.1239797487969676,0.0033653280993332126,-1.7
2009-07-31,0.14234318572729965,0.15297226427335597,0.007548602105317674,-1.8
2009-08-31,-0.2460845424386262,-0.2181438778919479,0.019088848324194652,-1.2
2009-09-30,0.041014198678244185,0.041866898573324596,0.006867627312162233,-0.8
2009-10-31,0.07498212693734363,0.07786488596582863,0.005220000022594577,-0.5
2009-11-30,0.06445298248917553,0.06657542934392557,0.0064430444860076085,0.6
2009-12-31,0.025290110670855626,0.025612618533469522,0.00419731149748265,1.9
2010-01-31,-0.09193518979499515,-0.08783573481755402,0.0040245142363111025,1.5304
2010-02-28,0.020741552978169153,0.02095815394291045,0.0018661967064088861,2.6953
2010-03-31,0.018559057613090957,0.018732347293851648,0.002536690781253594,2.3707
2010-04-30,-0.07981196086085873,-0.07671005528913422,0.003942682112997971,2.8136
2010-05-31,-0.10203690355538164,-0.09700377271729654,0.00839703952764521,3.0613
2010-06-30,-0.07769830723689974,-0.07475647628416571,0.004547816255976284,2.9499
2010-07-31,0.0950421588531114,0.09970521645951225,0.0035304368848503493,3.3042
2010-08-31,0.0004927695643939245,0.0004928909952606197,0.0034697841254608245,3.4794
2010-09-30,0.006368943005173655,0.006389267849021607,0.001824461171388354,3.6056
2010-10-31,0.11484075161857454,0.12169479526746718,0.004089090718540155,4.3655
2010-11-30,-0.05473325029010567,-0.0532623437311176,0.007386946246138098,5.1192
2010-12-31,-0.00429973691400054,-0.004290506279741035,0.003126049627115971,4.5859
2011-01-31,-0.00621209870151862,-0.006192843508731283,0.0037773251297236283,4.9
2011-02-28,0.04016172477501101,0.040979112692559605,0.0020875636859327986,4.9
2011-03-31,0.007906561839691406,0.007937901240942624,0.001725049028863978,5.4
2011-04-30,-0.005685316754590275,-0.00566918592539245,0.001499016562483789,5.3
2011-05-31,-0.05944830442483262,-0.057715755741865604,0.0022752656664348364,5.5
2011-06-30,0.006760476566119777,0.0067833801718262254,0.002236621356605322,6.4
2011-07-31,-0.02209171052178327,-0.021849475757400483,0.0021314061181118677,6.5
2011-08-31,-0.05102196511495993,-0.04974220221857828,0.004195084688825238,6.2
2011-09-30,-0.08453928751637996,-0.08106444802792045,0.003482181369356869,6.1
2011-10-31,0.045178341576443515,0.046214426802079434,0.0031234643326994616,5.5
2011-11-30,-0.056178680519145985,-0.05462979844019111,0.003388305891447031,4.2
2011-12-31,-0.05913702774781715,-0.057422398978318356,0.0027598807316406497,4.1
2012-01-31,0.04149721730669764,0.0423702612506931,0.0048142660120510635,4.5
2012-02-29,0.05757875847785776,0.05926869375951371,0.001963811146123255,3.2
2012-03-31,-0.0706710998534339,-0.06823169953345476,0.0029090269957685005,3.5856
2012-04-30,0.05733566208836827,0.059011220661219665,0.0015526479596537476,3.3653
2012-05-31,-0.010103786240384771,-0.01005291446885248,0.0017691974792933345,3.0008
2012-06-30,-0.06388028564839843,-0.06188270108716287,0.002081626578870592,2.1504
2012-07-31,-0.05628573147540372,-0.054730995807551475,0.0016187535187963291,1.779
2012-08-31,-0.02703511919061352,-0.026672941534395922,0.0013954345368152716,2.045
2012-09-30,0.018700544236361694,0.018876494490896567,0.0037186888119118133,1.9126
2012-10-31,-0.008322450895462019,-0.008287915174697402,0.001098022666675133,1.7
2012-11-30,-0.04384994911747153,-0.04290243996751941,0.0016742875721722393,2.0369
2012-12-31,0.13623904918798946,0.1459558006585462,0.004550892543324511,2.5226
2013-01-31,0.049978711346773785,0.05124871646842655,0.002564731538126294,2.0
2013-02-28,-0.008347747175499798,-0.008313001484015592,0.002320161229234276,3.2198
2013-03-31,-0.056061664573543446,-0.05451916857950845,0.004316582807814462,2.0696
2013-04-30,-0.02660009637336813,-0.026249429943397296,0.0018242318329067682,2.3861
2013-05-31,0.05479991043523036,0.05632923307207416,0.001374072690681116,2.0981
2013-06-30,-0.15046783658835317,-0.139694600080849,0.005245249844888908,2.6684
2013-07-31,0.007344590416661134,0.007371628073827852,0.003955303547812543,2.6741
2013-08-31,0.05112325284734709,0.0524526030695156,0.0017180656527105826,2.5666
2013-09-30,0.03570671202822062,0.036351852381360183,0.002708069983037593,3.0519
2013-10-31,-0.015314447862878389,-0.01519777804346345,0.001963665982187022,3.2058
2013-11-30,0.03617451313086395,0.036836772334831736,0.002004232438638117,3.018
2013-12-31,-0.04821433359447713,-0.047070479621707295,0.00185191495683389,2.4987
2014-01-31,-0.03996617757032084,-0.03917806406487756,0.001629242018332311,2.4861
2014-02-28,0.011356366760113978,0.011421095087257305,0.0017963193545444806,1.9511
2014-03-31,-0.011243244309858902,-0.01118027525166565,0.00237458230061917,2.3848
2014-04-30,-0.003423926964374324,-0.0034180720106631313,0.0016883451093363383,1.8014
2014-05-31,0.006321397880517665,0.006341420083302296,0.000983709535550724,2.4773
2014-06-30,0.004462349057643422,0.004472320163200427,0.0008711244262323509,2.3361
2014-07-31,0.07214137297792167,0.07480728202975162,0.001389584770729413,2.2852
2014-08-31,0.007078938576326799,0.007104053489343398,0.0012264965575494757,1.9909
2014-09-30,0.0640549679284863,0.06615100126285456,0.0016039456102039757,1.6275
2014-10-31,0.023541811075817876,0.023821106913662238,0.001384525552169407,1.6011
2014-11-30,0.10303401736021467,0.10852911766893447,0.0021932068868716734,1.4393
2014-12-31,0.1870540700486547,0.20569247513828648,0.012419415227009714,1.5056
2015-01-31,-0.0075469245903398985,-0.007518518060519619,0.012961302474760144,0.7638
2015-02-28,0.03065573933666066,0.031130465119177053,0.0028656724775028273,1.4311
2015-03-31,0.12415686340074927,0.13219345678639338,0.003977331657353078,1.3758
2015-04-30,0.1698302459077876,0.18510365804850837,0.005763910950150024,1.5091
2015-05-31,0.03757929711139596,0.038294327558451524,0.012731572799572126,1.2308
2015-06-30,-0.0753019602972742,-0.07253661307879467,0.022641949457141704,1.3909
2015-07-31,-0.15482151170535197,-0.1434319487891671,0.02991732559121395,1.6473
2015-08-31,-0.13346081910940732,-0.1249382459952012,0.03061000822329266,1.9554
2015-09-30,-0.04896828414321952,-0.04778867058225411,0.00885968508759221,1.5956
2015-10-31,0.10258016837699913,0.10802612700554981,0.004782687702879502,1.2674
2015-11-30,0.01840718876544578,0.018577645333710757,0.006826448015783206,1.4856
2015-12-31,0.02685505386514997,0.027218900563069415,0.003655485183556756,1.637
2016-01-31,-0.2568134377394893,-0.22648749145282188,0.024028568250359508,1.7518
2016-02-29,-0.018291641998759545,-0.01812536528345965,0.008066119521338636,2.2843
2016-03-31,0.11112812023178531,0.11753807692021523,0.00535972590252251,2.3014
2016-04-30,-0.022080112937184815,-0.021838131508162717,0.0018586990851184946,2.3279
2016-05-31,-0.007412577878221249,-0.007385172479512758,0.0034403769558610377,2.039
2016-06-30,0.004443896794152913,0.004453785546283173,0.0019693271331174306,1.8795
2016-07-31,0.016832491110137404,0.016974955710828743,0.001494602509627333,1.7651
2016-08-31,0.035008678330223475,0.03562869628844023,0.0012828055208446744,1.3398
2016-09-30,-0.026532748415110774,-0.026183847622259115,0.0009865646461967728,1.9202
2016-10-31,0.03138243412353603,0.0318800545811575,0.0006850558134551411,2.0959
2016-11-30,0.04710406355192376,0.04823108605414017,0.000844220042069747,2.2523
2016-12-31,-0.04608861085487348,-0.04504266114466671,0.0013393363858344783,2.0765
2017-01-31,0.017733718656858244,0.01789189467850627,0.00042767821674413893,2.5491
2017-02-28,0.02579780305035584,0.026133446443211694,0.0005183363090880133,0.802
2017-03-31,-0.005946578913464506,-0.005928933007993464,0.0005846623091378742,0.9171
2017-04-30,-0.02127983427275204,-0.021055016120974157,0.000794283878945334,1.1658
2017-05-31,-0.011951977782084455,-0.011880836603627376,0.0006305093620552099,1.5171
2017-06-30,0.023853635341879453,0.024140408959379744,0.0005673949696328399,1.4958
2017-07-31,0.024933779085683838,0.025247225467746715,0.0006239286113264364,1.4067
2017-08-31,0.02646585497075904,0.026819185891972408,0.0010116420193110576,1.7672
2017-09-30,-0.0035381384948180994,-0.003531886658275196,0.00015818244398714112,1.632
2017-10-31,0.013170809233061576,0.013257926388648311,0.00020142212363608155,1.8684
2017-11-30,-0.022696648089130633,-0.022441016815291537,0.0009907423453992183,1.7346
2017-12-31,-0.003025200213087942,-0.0030206289057918,0.0007836115701607664,1.8482
2018-01-31,0.051177932308874574,0.05251015218449773,0.0008533737969621782,1.468
2018-02-28,-0.06572457369115625,-0.06361126512929394,0.004530576925195584,2.9039
2018-03-31,-0.028161672889289946,-0.027768829328007172,0.002085718296837058,2.0567
2018-04-30,-0.02773116353593963,-0.027350184606645955,0.0018953907401201124,1.8023
2018-05-31,0.004286391463393713,0.0042955911791136,0.0018996227683845813,1.7505
2018-06-30,-0.0835264313180284,-0.08013322694130498,0.0030282106341018404,1.8536
2018-07-31,0.010126191121686112,0.010177634490170062,0.003248104981317282,2.0594
2018-08-31,-0.05397934521987047,-0.052548324294256155,0.0037860015073396245,2.3031
2018-09-30,0.034655326776454665,0.03526281992477687,0.002210501975219505,2.4724
2018-10-31,-0.08063538922619617,-0.07747000549382321,0.009017835819356439,2.5432
2018-11-30,-0.0056213148676711455,-0.005605544840516785,0.0030263315332792256,2.175
2018-12-31,-0.037111039485903774,-0.03643086481286206,0.0019031958215375672,1.8607
2019-01-31,0.035711399606627836,0.036356710373311785,0.0014556724826846788,1.7404
2019-02-28,0.12917350857763488,0.13788754028716488,0.0052447696830493044,1.4868
2019-03-31,0.04968435695303697,0.05093932232782006,0.005993667171937634,2.2764
2019-04-30,-0.004026524705500023,-0.004018429124229006,0.0029541755077867418,2.5399
2019-05-31,-0.06012813003011619,-0.058356127003514335,0.006296518857689466,2.7428
2019-06-30,0.027285030321289483,0.027660675475212226,0.0019599866465607896,2.6814
2019-07-31,-0.015688679346632206,-0.015566253088408533,0.0018343427310828957,2.7826
2019-08-31,-0.015904094622124276,-0.01577829231613892,0.0019934008829387262,2.8435
2019-09-30,0.0065441756629072145,0.006565635567381989,0.0012239269511296442,3.023
2019-10-31,0.008182759802748407,0.008216330085123014,0.0007680831663287426,3.7551
2019-11-30,-0.01967986506945696,-0.019487480625183018,0.0009277400315431803,4.4884
2019-12-31,0.06017924673422037,0.06202689433770403,0.0011005343580611992,4.4552
2020-01-31,-0.02442274159534552,-0.024126919596605845,0.0015417554928370226,5.3846
2020-02-29,-0.03286373712275381,-0.03232959184016293,0.009160910359013681,5.1748
2020-03-31,-0.0461844587519602,-0.045134187411033366,0.00730371278055099,4.2701
2020-04-30,0.03913959983093296,0.039915645565938185,0.0017248876744853255,3.292
2020-05-31,-0.002706380548452181,-0.0027027216021936473,0.0008282115337751318,2.4377
2020-06-30,0.045345972049267935,0.046389818921241055,0.0011525890381101447,2.4834
2020-07-31,0.10346202256310555,0.10900367544820755,0.01087460432122712,2.6959
2020-08-31,0.025552824972749022,0.025882097032938534,0.0021726410097210316,2.3756
2020-09-30,-0.05372844945471478,-0.05231058285821932,0.0020129744108514066,1.7
2020-10-31,0.002011617142562372,0.0020136418017118185,0.0015220924214206315,0.5
2020-11-30,0.050561757516401684,0.05186182172285636,0.0014527997133193678,-0.5
2020-12-31,0.023689968334545952,0.02397280467957552,0.0017813232264503411,0.2
2021-01-31,0.002875159754918144,0.0028792969908475463,0.0018491472226140515,-0.3
2021-02-28,0.007439806060384413,0.007467550178433369,0.00202144278534968,-0.2
2021-03-31,-0.019327345000409224,-0.019141769352650218,0.003724546002806988,0.4
2021-04-30,0.0014371218234732197,0.00143815497790456,0.0008687727703153838,0.9
2021-05-31,0.047760955196864074,0.048919886505398136,0.0012833753322951278,1.3
2021-06-30,-0.006738218393634199,-0.006715567504175457,0.0007076338648757155,1.1
2021-07-31,-0.055487749061128966,-0.053976386723100456,0.0024013816623421748,1.0
2021-08-31,0.042240443152490315,0.043145265735747174,0.0019564828824229115,0.8
2021-09-30,0.006813756745703614,0.0068370232001662146,0.0015264588696238164,0.7
2021-10-31,-0.005854832472360627,-0.005837726341513028,0.00068952240019298,1.5
2021-11-30,0.0046546180844337925,0.004665467646180366,0.0007154424483896463,2.3
2021-12-31,0.021070595326941444,0.021294147686935938,0.0010595666015111218,1.5
2022-01-31,-0.07955378666848567,-0.07647165488023999,0.0017986757308641815,0.9
2022-02-28,0.02956654276845505,0.030007972773574698,0.0012775653061531966,0.9
2022-03-31,-0.06260430595214928,-0.06068491845039914,0.006740111325141109,1.5
2022-04-30,-0.06515449909995219,-0.06307730151897184,0.006234227764903671,2.1304
2022-05-31,0.044723976545251176,0.04573917152927631,0.002034530013240774,2.1
2022-06-30,0.06446829902185236,0.06659176570644942,0.0017941408208319934,2.5
2022-07-31,-0.04371804405585955,-0.04277618562828456,0.00136719975395066,2.7
